,Country,Code,Year,Units(Twh),Source,Consumption_Units(Twh)
12051,Sri Lanka,LKA,1966,0.0,Wind,0.0
12052,Sri Lanka,LKA,1967,0.0,Wind,0.0
12053,Sri Lanka,LKA,1968,0.0,Wind,0.0
12054,Sri Lanka,LKA,1969,0.0,Wind,0.0
12055,Sri Lanka,LKA,1970,0.0,Wind,0.0
12056,Sri Lanka,LKA,1971,0.0,Wind,0.0
12057,Sri Lanka,LKA,1972,0.0,Wind,0.0
12058,Sri Lanka,LKA,1973,0.0,Wind,0.0
12059,Sri Lanka,LKA,1974,0.0,Wind,0.0
12060,Sri Lanka,LKA,1975,0.0,Wind,0.0
12061,Sri Lanka,LKA,1976,0.0,Wind,0.0
12062,Sri Lanka,LKA,1977,0.0,Wind,0.0
12063,Sri Lanka,LKA,1978,0.0,Wind,0.0
12064,Sri Lanka,LKA,1979,0.0,Wind,0.0
12065,Sri Lanka,LKA,1980,0.0,Wind,0.0
12066,Sri Lanka,LKA,1981,0.0,Wind,0.0
12067,Sri Lanka,LKA,1982,0.0,Wind,0.0
12068,Sri Lanka,LKA,1983,0.0,Wind,0.0
12069,Sri Lanka,LKA,1984,0.0,Wind,0.0
12070,Sri Lanka,LKA,1985,0.0,Wind,0.0
12071,Sri Lanka,LKA,1986,0.0,Wind,0.0
12072,Sri Lanka,LKA,1987,0.0,Wind,0.0
12073,Sri Lanka,LKA,1988,0.0,Wind,0.0
12074,Sri Lanka,LKA,1989,0.0,Wind,0.0
12075,Sri Lanka,LKA,1990,0.0,Wind,0.0
12076,Sri Lanka,LKA,1991,0.0,Wind,0.0
12077,Sri Lanka,LKA,1992,0.0,Wind,0.0
12078,Sri Lanka,LKA,1993,0.0,Wind,0.0
12079,Sri Lanka,LKA,1994,0.0,Wind,0.0
12080,Sri Lanka,LKA,1995,0.0,Wind,0.0
12081,Sri Lanka,LKA,1996,0.0,Wind,0.0
12082,Sri Lanka,LKA,1997,0.0,Wind,0.0
12083,Sri Lanka,LKA,1998,0.0,Wind,0.0
12084,Sri Lanka,LKA,1999,0.00972223,Wind,0.0035
12085,Sri Lanka,LKA,2000,0.009444451999999999,Wind,0.0034
12086,Sri Lanka,LKA,2001,0.0096590910606,Wind,0.0035
12087,Sri Lanka,LKA,2002,0.009886730131600002,Wind,0.003605747
12088,Sri Lanka,LKA,2003,0.009278479645,Wind,0.003405747
12089,Sri Lanka,LKA,2004,0.0073244780818,Wind,0.002705747
12090,Sri Lanka,LKA,2005,0.006471171843600001,Wind,0.002405747
12091,Sri Lanka,LKA,2006,0.0061631715972,Wind,0.002305747
12092,Sri Lanka,LKA,2007,0.0061246437886,Wind,0.002305747
12093,Sri Lanka,LKA,2008,0.0085574235126,Wind,0.003241747
12094,Sri Lanka,LKA,2009,0.0091858962376,Wind,0.003501447
12095,Sri Lanka,LKA,2010,0.138611222,Wind,0.053161447
12096,Sri Lanka,LKA,2011,0.237431301056,Wind,0.091620447
12097,Sri Lanka,LKA,2012,0.378141413624,Wind,0.146807747
12098,Sri Lanka,LKA,2013,0.600586313802,Wind,0.234581747
12099,Sri Lanka,LKA,2014,0.693370832474,Wind,0.272453747
12100,Sri Lanka,LKA,2015,0.868240416814,Wind,0.34321
12101,Sri Lanka,LKA,2016,0.8672773604880001,Wind,0.34486999999999995
12102,Sri Lanka,LKA,2017,0.91702573362,Wind,0.36681
12103,Sri Lanka,LKA,2018,0.9116629515520002,Wind,0.36681
12104,Sri Lanka,LKA,2019,0.908301559974,Wind,0.36681
7815,Sweden,SWE,1965,128.95288094000003,Hydro,46.423
7816,Sweden,SWE,1966,126.35843442,Hydro,45.489
7817,Sweden,SWE,1967,136.90566508,Hydro,49.286
7818,Sweden,SWE,1968,135.38621942,Hydro,48.739
7819,Sweden,SWE,1969,116.19453740000002,Hydro,41.83
7820,Sweden,SWE,1970,115.24731442,Hydro,41.489
7821,Sweden,SWE,1971,144.47789336000002,Hydro,52.012
7822,Sweden,SWE,1972,149.28623054,Hydro,53.743
7823,Sweden,SWE,1973,166.31124416000003,Hydro,59.872
7824,Sweden,SWE,1974,159.06957169999998,Hydro,57.265
7825,Sweden,SWE,1975,160.13346144000005,Hydro,57.648
7826,Sweden,SWE,1976,152.31123296,Hydro,54.832
7827,Sweden,SWE,1977,148.59734110000005,Hydro,53.495
7828,Sweden,SWE,1978,160.42512834,Hydro,57.753
7829,Sweden,SWE,1979,169.66680240000005,Hydro,61.08
7830,Sweden,SWE,1980,163.52235304,Hydro,58.868
7831,Sweden,SWE,1981,165.98068834,Hydro,59.753
7832,Sweden,SWE,1982,152.96123348000003,Hydro,55.066
7833,Sweden,SWE,1983,176.51125232,Hydro,63.544
7834,Sweden,SWE,1984,188.62792868,Hydro,67.906
7835,Sweden,SWE,1985,197.18904664000004,Hydro,70.988
7836,Sweden,SWE,1986,169.25846874,Hydro,60.933
7837,Sweden,SWE,1987,199.59460412,Hydro,71.854
7838,Sweden,SWE,1988,194.11959974000004,Hydro,69.883
7839,Sweden,SWE,1989,199.305715,Hydro,71.75
7840,Sweden,SWE,1990,201.41405002,Hydro,72.509
7841,Sweden,SWE,1991,175.69180722000004,Hydro,63.249
7842,Sweden,SWE,1992,206.56683192,Hydro,74.36399999999998
7843,Sweden,SWE,1993,207.35294366,Hydro,74.64699999999998
7844,Sweden,SWE,1994,164.15846466000005,Hydro,59.097
7845,Sweden,SWE,1995,189.15570688000003,Hydro,68.096
7846,Sweden,SWE,1996,143.7223372,Hydro,51.74
7847,Sweden,SWE,1997,191.82237568,Hydro,69.056
7848,Sweden,SWE,1998,207.61961054,Hydro,74.743
7849,Sweden,SWE,1999,199.14182598,Hydro,71.691
7850,Sweden,SWE,2000,218.28906352,Hydro,78.584
7851,Sweden,SWE,2001,218.18799927248205,Hydro,79.061
7852,Sweden,SWE,2002,181.949500281706,Hydro,66.358
7853,Sweden,SWE,2003,145.86229613418803,Hydro,53.54
7854,Sweden,SWE,2004,164.01223315412602,Hydro,60.588
7855,Sweden,SWE,2005,195.532435036934,Hydro,72.692
7856,Sweden,SWE,2006,164.75579208230602,Hydro,61.63800000000001
7857,Sweden,SWE,2007,175.74560948526403,Hydro,66.163
7858,Sweden,SWE,2008,182.135083485728,Hydro,68.997
7859,Sweden,SWE,2009,171.610939788642,Hydro,65.414
7860,Sweden,SWE,2010,173.12375822111804,Hydro,66.398
7861,Sweden,SWE,2011,173.794041535122,Hydro,67.064
7862,Sweden,SWE,2012,203.327889884404,Hydro,78.939
7863,Sweden,SWE,2013,157.09907151248999,Hydro,61.361
7864,Sweden,SWE,2014,162.271237594664,Hydro,63.76300000000001
7865,Sweden,SWE,2015,190.52158102825402,Hydro,75.312
7866,Sweden,SWE,2016,155.962550881052,Hydro,62.018
7867,Sweden,SWE,2017,162.410129928,Hydro,64.964
7868,Sweden,SWE,2018,154.21795976315804,Hydro,62.05
7869,Sweden,SWE,2019,162.740586859032,Hydro,65.7214171
3525,Sweden,SWE,1965,0.0,Solar,0.0
3526,Sweden,SWE,1966,0.0,Solar,0.0
3527,Sweden,SWE,1967,0.0,Solar,0.0
3528,Sweden,SWE,1968,0.0,Solar,0.0
3529,Sweden,SWE,1969,0.0,Solar,0.0
3530,Sweden,SWE,1970,0.0,Solar,0.0
3531,Sweden,SWE,1971,0.0,Solar,0.0
3532,Sweden,SWE,1972,0.0,Solar,0.0
3533,Sweden,SWE,1973,0.0,Solar,0.0
3534,Sweden,SWE,1974,0.0,Solar,0.0
3535,Sweden,SWE,1975,0.0,Solar,0.0
3536,Sweden,SWE,1976,0.0,Solar,0.0
3537,Sweden,SWE,1977,0.0,Solar,0.0
3538,Sweden,SWE,1978,0.0,Solar,0.0
3539,Sweden,SWE,1979,0.0,Solar,0.0
3540,Sweden,SWE,1980,0.0,Solar,0.0
3541,Sweden,SWE,1981,0.0,Solar,0.0
3542,Sweden,SWE,1982,0.0,Solar,0.0
3543,Sweden,SWE,1983,0.0,Solar,0.0
3544,Sweden,SWE,1984,0.0,Solar,0.0
3545,Sweden,SWE,1985,0.0,Solar,0.0
3546,Sweden,SWE,1986,0.0,Solar,0.0
3547,Sweden,SWE,1987,0.0,Solar,0.0
3548,Sweden,SWE,1988,0.0,Solar,0.0
3549,Sweden,SWE,1989,0.0,Solar,0.0
3550,Sweden,SWE,1990,0.0,Solar,0.0
3551,Sweden,SWE,1991,0.0,Solar,0.0
3552,Sweden,SWE,1992,0.0,Solar,0.0
3553,Sweden,SWE,1993,0.0027777800000000005,Solar,0.001
3554,Sweden,SWE,1994,0.0027777800000000005,Solar,0.001
3555,Sweden,SWE,1995,0.0027777800000000005,Solar,0.001
3556,Sweden,SWE,1996,0.0027777800000000005,Solar,0.001
3557,Sweden,SWE,1997,0.0027777800000000005,Solar,0.001
3558,Sweden,SWE,1998,0.0027777800000000005,Solar,0.001
3559,Sweden,SWE,1999,0.0027777800000000005,Solar,0.001
3560,Sweden,SWE,2000,0.0027777800000000005,Solar,0.001
3561,Sweden,SWE,2001,0.005519476637800001,Solar,0.002
3562,Sweden,SWE,2002,0.0054838654982,Solar,0.002
3563,Sweden,SWE,2003,0.0054487265812000005,Solar,0.002
3564,Sweden,SWE,2004,0.0054140043312,Solar,0.002
3565,Sweden,SWE,2005,0.0053797543038,Solar,0.002
3566,Sweden,SWE,2006,0.005345920943399999,Solar,0.002
3567,Sweden,SWE,2007,0.007968756375,Solar,0.003
3568,Sweden,SWE,2008,0.010559008447200001,Solar,0.004
3569,Sweden,SWE,2009,0.0183642091358,Solar,0.006999999999999999
3570,Sweden,SWE,2010,0.023466268773000003,Solar,0.009000000000000001
3571,Sweden,SWE,2011,0.033688915840000014,Solar,0.013
3572,Sweden,SWE,2012,0.048939483596000005,Solar,0.019
3573,Sweden,SWE,2013,0.08960840502,Solar,0.035
3574,Sweden,SWE,2014,0.119610929022,Solar,0.047
3575,Sweden,SWE,2015,0.24538714075399998,Solar,0.097
3576,Sweden,SWE,2016,0.3596155654700001,Solar,0.14300000000000002
3577,Sweden,SWE,2017,0.5750004599999999,Solar,0.23
3578,Sweden,SWE,2018,0.971784388538,Solar,0.391
3579,Sweden,SWE,2019,1.452890606756,Solar,0.5867376670000001
12105,Sweden,SWE,1965,0.0,Wind,0.0
12106,Sweden,SWE,1966,0.0,Wind,0.0
12107,Sweden,SWE,1967,0.0,Wind,0.0
12108,Sweden,SWE,1968,0.0,Wind,0.0
12109,Sweden,SWE,1969,0.0,Wind,0.0
12110,Sweden,SWE,1970,0.0,Wind,0.0
12111,Sweden,SWE,1971,0.0,Wind,0.0
12112,Sweden,SWE,1972,0.0,Wind,0.0
12113,Sweden,SWE,1973,0.0,Wind,0.0
12114,Sweden,SWE,1974,0.0,Wind,0.0
12115,Sweden,SWE,1975,0.0,Wind,0.0
12116,Sweden,SWE,1976,0.0,Wind,0.0
12117,Sweden,SWE,1977,0.0,Wind,0.0
12118,Sweden,SWE,1978,0.0,Wind,0.0
12119,Sweden,SWE,1979,0.0,Wind,0.0
12120,Sweden,SWE,1980,0.0,Wind,0.0
12121,Sweden,SWE,1981,0.0,Wind,0.0
12122,Sweden,SWE,1982,0.0,Wind,0.0
12123,Sweden,SWE,1983,0.00833334,Wind,0.003
12124,Sweden,SWE,1984,0.0138889,Wind,0.005
12125,Sweden,SWE,1985,0.01666668,Wind,0.006
12126,Sweden,SWE,1986,0.01666668,Wind,0.006
12127,Sweden,SWE,1987,0.01666668,Wind,0.006
12128,Sweden,SWE,1988,0.0138889,Wind,0.005
12129,Sweden,SWE,1989,0.0138889,Wind,0.005
12130,Sweden,SWE,1990,0.01666668,Wind,0.006
12131,Sweden,SWE,1991,0.036111140000000014,Wind,0.013
12132,Sweden,SWE,1992,0.08611118000000001,Wind,0.031
12133,Sweden,SWE,1993,0.14444456000000006,Wind,0.052000000000000005
12134,Sweden,SWE,1994,0.20833350000000006,Wind,0.075
12135,Sweden,SWE,1995,0.2916669,Wind,0.105
12136,Sweden,SWE,1996,0.4000003200000001,Wind,0.14400000000000002
12137,Sweden,SWE,1997,0.5638893400000001,Wind,0.203
12138,Sweden,SWE,1998,0.8555562400000002,Wind,0.308
12139,Sweden,SWE,1999,0.99444524,Wind,0.358
12140,Sweden,SWE,2000,1.2694454600000002,Wind,0.457
12141,Sweden,SWE,2001,1.3301957863779998,Wind,0.482
12142,Sweden,SWE,2002,1.6670980003440004,Wind,0.608
12143,Sweden,SWE,2003,1.8498412020940005,Wind,0.679
12144,Sweden,SWE,2004,2.300957118542,Wind,0.85
12145,Sweden,SWE,2005,2.552692042152,Wind,0.949
12146,Sweden,SWE,2006,2.638209610566,Wind,0.987
12147,Sweden,SWE,2007,3.79844053875,Wind,1.43
12148,Sweden,SWE,2008,5.268948381822,Wind,1.996
12149,Sweden,SWE,2009,6.519295215432,Wind,2.485
12150,Sweden,SWE,2010,9.130988971452,Wind,3.502
12151,Sweden,SWE,2011,15.750927322953999,Wind,6.0779999999999985
12152,Sweden,SWE,2012,18.455317819798,Wind,7.165
12153,Sweden,SWE,2013,25.197911824979997,Wind,9.842
12154,Sweden,SWE,2014,28.58954370495,Wind,11.234000000000002
12155,Sweden,SWE,2015,41.15419959000001,Wind,16.268
12156,Sweden,SWE,2016,38.92651030785,Wind,15.479
12157,Sweden,SWE,2017,44.022535218,Wind,17.609
12158,Sweden,SWE,2018,41.31450666269,Wind,16.623
12159,Sweden,SWE,2019,49.234310776306,Wind,19.88286231
7870,Switzerland,CHE,1965,66.93694799396,Hydro,24.097282
7871,Switzerland,CHE,1966,76.44063893024,Hydro,27.518608
7872,Switzerland,CHE,1967,82.917323000472,Hydro,29.8502124
7873,Switzerland,CHE,1968,81.98711558964001,Hydro,29.515338
7874,Switzerland,CHE,1969,78.45876110029201,Hydro,28.2451314
7875,Switzerland,CHE,1970,81.03514149472801,Hydro,29.1726276
7876,Switzerland,CHE,1971,80.67708120828,Hydro,29.043726
7877,Switzerland,CHE,1972,67.31681385340801,Hydro,24.2340336
7878,Switzerland,CHE,1973,73.851744081348,Hydro,26.5866066
7879,Switzerland,CHE,1974,77.36226300087198,Hydro,27.8503924
7880,Switzerland,CHE,1975,89.54393163508803,Hydro,32.235789600000004
7881,Switzerland,CHE,1976,71.803954109784,Hydro,25.849402800000004
7882,Switzerland,CHE,1977,96.916415866404,Hydro,34.8898818
7883,Switzerland,CHE,1978,87.66819735672401,Hydro,31.560525800000004
7884,Switzerland,CHE,1979,82.456674854176,Hydro,29.6843792
7885,Switzerland,CHE,1980,92.911000439852,Hydro,33.4479334
7886,Switzerland,CHE,1981,97.56974083350802,Hydro,35.1250786
7887,Switzerland,CHE,1982,99.920665492024,Hydro,35.971410799999994
7888,Switzerland,CHE,1983,97.396888473004,Hydro,35.0628518
7889,Switzerland,CHE,1984,83.03857809747599,Hydro,29.8938642
7890,Switzerland,CHE,1985,89.033600949046,Hydro,32.05207071
7891,Switzerland,CHE,1986,91.40363645618403,Hydro,32.90528283
7892,Switzerland,CHE,1987,96.31867983266001,Hydro,34.67469697
7893,Switzerland,CHE,1988,99.430831489046,Hydro,35.79507071
7894,Switzerland,CHE,1989,82.70820311095402,Hydro,29.77492929
7895,Switzerland,CHE,1990,82.77186760633,Hydro,29.79784848
7896,Switzerland,CHE,1991,89.11163128924801,Hydro,32.08016162
7897,Switzerland,CHE,1992,90.843563230348,Hydro,32.70365657
7898,Switzerland,CHE,1993,99.392279235982,Hydro,35.78119192
7899,Switzerland,CHE,1994,108.53496349456802,Hydro,39.07255556
7900,Switzerland,CHE,1995,97.69887177014601,Hydro,35.17156566
7901,Switzerland,CHE,1996,79.85556332884401,Hydro,28.7479798
7902,Switzerland,CHE,1997,94.57356038101,Hydro,34.04645455
7903,Switzerland,CHE,1998,92.98733577869801,Hydro,33.47541414
7904,Switzerland,CHE,1999,111.134151685028,Hydro,40.00826263
7905,Switzerland,CHE,2000,102.32600769407401,Hydro,36.83733333
7906,Switzerland,CHE,2001,114.040503454552,Hydro,41.32287879
7907,Switzerland,CHE,2002,96.438933539974,Hydro,35.17181818
7908,Switzerland,CHE,2003,94.718221885628,Hydro,34.76713131
7909,Switzerland,CHE,2004,91.366186426224,Hydro,33.75171717
7910,Switzerland,CHE,2005,84.00454220358002,Hydro,31.22989899
7911,Switzerland,CHE,2006,82.75975120774801,Hydro,30.96185859
7912,Switzerland,CHE,2007,93.641929357928,Hydro,35.25340404
7913,Switzerland,CHE,2008,95.13509555246,Hydro,36.03938384
7914,Switzerland,CHE,2009,93.72860720504801,Hydro,35.72711111
7915,Switzerland,CHE,2010,94.03271439277799,Hydro,36.06428283
7916,Switzerland,CHE,2011,83.94628382364,Hydro,32.39336364
7917,Switzerland,CHE,2012,99.434859270046,Hydro,38.60409091
7918,Switzerland,CHE,2013,98.4790232276,Hydro,38.46471717
7919,Switzerland,CHE,2014,96.808589113476,Hydro,38.04005051
7920,Switzerland,CHE,2015,96.79344410136,Hydro,38.26184848
7921,Switzerland,CHE,2016,87.08214049899,Hydro,34.62792929
7922,Switzerland,CHE,2017,85.238477357394,Hydro,34.09536364
7923,Switzerland,CHE,2018,86.017063813596,Hydro,34.60919092
7924,Switzerland,CHE,2019,85.93346985783201,Hydro,34.70350901
3580,Switzerland,CHE,1965,0.0,Solar,0.0
3581,Switzerland,CHE,1966,0.0,Solar,0.0
3582,Switzerland,CHE,1967,0.0,Solar,0.0
3583,Switzerland,CHE,1968,0.0,Solar,0.0
3584,Switzerland,CHE,1969,0.0,Solar,0.0
3585,Switzerland,CHE,1970,0.0,Solar,0.0
3586,Switzerland,CHE,1971,0.0,Solar,0.0
3587,Switzerland,CHE,1972,0.0,Solar,0.0
3588,Switzerland,CHE,1973,0.0,Solar,0.0
3589,Switzerland,CHE,1974,0.0,Solar,0.0
3590,Switzerland,CHE,1975,0.0,Solar,0.0
3591,Switzerland,CHE,1976,0.0,Solar,0.0
3592,Switzerland,CHE,1977,0.0,Solar,0.0
3593,Switzerland,CHE,1978,0.0,Solar,0.0
3594,Switzerland,CHE,1979,0.0,Solar,0.0
3595,Switzerland,CHE,1980,0.0,Solar,0.0
3596,Switzerland,CHE,1981,0.0,Solar,0.0
3597,Switzerland,CHE,1982,0.0,Solar,0.0
3598,Switzerland,CHE,1983,0.0,Solar,0.0
3599,Switzerland,CHE,1984,0.0,Solar,0.0
3600,Switzerland,CHE,1985,0.0,Solar,0.0
3601,Switzerland,CHE,1986,0.0,Solar,0.0
3602,Switzerland,CHE,1987,0.0,Solar,0.0
3603,Switzerland,CHE,1988,0.0,Solar,0.0
3604,Switzerland,CHE,1989,0.0,Solar,0.0
3605,Switzerland,CHE,1990,0.0027777800000000005,Solar,0.001
3606,Switzerland,CHE,1991,0.005555560000000001,Solar,0.002
3607,Switzerland,CHE,1992,0.00833334,Solar,0.003
3608,Switzerland,CHE,1993,0.011111120000000002,Solar,0.004
3609,Switzerland,CHE,1994,0.0138889,Solar,0.005
3610,Switzerland,CHE,1995,0.01666668,Solar,0.006
3611,Switzerland,CHE,1996,0.01944446,Solar,0.006999999999999999
3612,Switzerland,CHE,1997,0.01944446,Solar,0.006999999999999999
3613,Switzerland,CHE,1998,0.022222240000000004,Solar,0.008
3614,Switzerland,CHE,1999,0.0277778,Solar,0.01
3615,Switzerland,CHE,2000,0.03055558,Solar,0.011
3616,Switzerland,CHE,2001,0.035876695368000006,Solar,0.013
3617,Switzerland,CHE,2002,0.04112919957,Solar,0.015
3618,Switzerland,CHE,2003,0.049038372564,Solar,0.018000000000000002
3619,Switzerland,CHE,2004,0.048726150092000015,Solar,0.018000000000000002
3620,Switzerland,CHE,2005,0.05648726741200001,Solar,0.021
3621,Switzerland,CHE,2006,0.064150884654,Solar,0.024
3622,Switzerland,CHE,2007,0.07703145051400001,Solar,0.029
3623,Switzerland,CHE,2008,0.09767091147,Solar,0.037000000000000005
3624,Switzerland,CHE,2009,0.14166678,Solar,0.054000000000000006
3625,Switzerland,CHE,2010,0.24509214051800005,Solar,0.094
3626,Switzerland,CHE,2011,0.4353661816260001,Solar,0.168
3627,Switzerland,CHE,2012,0.77015200501,Solar,0.299
3628,Switzerland,CHE,2013,1.2801215796520002,Solar,0.5
3629,Switzerland,CHE,2014,2.142816158696,Solar,0.8420000000000001
3630,Switzerland,CHE,2015,2.8308058757540007,Solar,1.119
3631,Switzerland,CHE,2016,3.3522215706639997,Solar,1.3330000000000002
3632,Switzerland,CHE,2017,4.207503366,Solar,1.683
3633,Switzerland,CHE,2018,4.831582754152,Solar,1.944
3634,Switzerland,CHE,2019,5.5964772549560005,Solar,2.2600902780000003
12160,Switzerland,CHE,1965,0.0,Wind,0.0
12161,Switzerland,CHE,1966,0.0,Wind,0.0
12162,Switzerland,CHE,1967,0.0,Wind,0.0
12163,Switzerland,CHE,1968,0.0,Wind,0.0
12164,Switzerland,CHE,1969,0.0,Wind,0.0
12165,Switzerland,CHE,1970,0.0,Wind,0.0
12166,Switzerland,CHE,1971,0.0,Wind,0.0
12167,Switzerland,CHE,1972,0.0,Wind,0.0
12168,Switzerland,CHE,1973,0.0,Wind,0.0
12169,Switzerland,CHE,1974,0.0,Wind,0.0
12170,Switzerland,CHE,1975,0.0,Wind,0.0
12171,Switzerland,CHE,1976,0.0,Wind,0.0
12172,Switzerland,CHE,1977,0.0,Wind,0.0
12173,Switzerland,CHE,1978,0.0,Wind,0.0
12174,Switzerland,CHE,1979,0.0,Wind,0.0
12175,Switzerland,CHE,1980,0.0,Wind,0.0
12176,Switzerland,CHE,1981,0.0,Wind,0.0
12177,Switzerland,CHE,1982,0.0,Wind,0.0
12178,Switzerland,CHE,1983,0.0,Wind,0.0
12179,Switzerland,CHE,1984,0.0,Wind,0.0
12180,Switzerland,CHE,1985,0.0,Wind,0.0
12181,Switzerland,CHE,1986,0.0,Wind,0.0
12182,Switzerland,CHE,1987,0.0,Wind,0.0
12183,Switzerland,CHE,1988,0.0,Wind,0.0
12184,Switzerland,CHE,1989,0.0,Wind,0.0
12185,Switzerland,CHE,1990,0.0,Wind,0.0
12186,Switzerland,CHE,1991,0.0,Wind,0.0
12187,Switzerland,CHE,1992,0.0,Wind,0.0
12188,Switzerland,CHE,1993,0.0,Wind,0.0
12189,Switzerland,CHE,1994,0.0,Wind,0.0
12190,Switzerland,CHE,1995,0.0,Wind,0.0
12191,Switzerland,CHE,1996,0.0027777800000000005,Wind,0.001
12192,Switzerland,CHE,1997,0.005555560000000001,Wind,0.002
12193,Switzerland,CHE,1998,0.00833334,Wind,0.003
12194,Switzerland,CHE,1999,0.00833334,Wind,0.003
12195,Switzerland,CHE,2000,0.00833334,Wind,0.003
12196,Switzerland,CHE,2001,0.0110389810534,Wind,0.004
12197,Switzerland,CHE,2002,0.0137096776344,Wind,0.005
12198,Switzerland,CHE,2003,0.013621816453000002,Wind,0.005
12199,Switzerland,CHE,2004,0.016242040771400002,Wind,0.006
12200,Switzerland,CHE,2005,0.0215190172152,Wind,0.008
12201,Switzerland,CHE,2006,0.04009447652,Wind,0.015
12202,Switzerland,CHE,2007,0.042500034000000006,Wind,0.016
12203,Switzerland,CHE,2008,0.050155317902000014,Wind,0.019
12204,Switzerland,CHE,2009,0.06033949271600001,Wind,0.023
12205,Switzerland,CHE,2010,0.096472577178,Wind,0.037000000000000005
12206,Switzerland,CHE,2011,0.181402645122,Wind,0.07
12207,Switzerland,CHE,2012,0.226666848,Wind,0.08800000000000001
12208,Switzerland,CHE,2013,0.230421851004,Wind,0.09
12209,Switzerland,CHE,2014,0.257036038962,Wind,0.101
12210,Switzerland,CHE,2015,0.278274111508,Wind,0.11
12211,Switzerland,CHE,2016,0.27411271929000003,Wind,0.109
12212,Switzerland,CHE,2017,0.33250026600000004,Wind,0.133
12213,Switzerland,CHE,2018,0.303216631462,Wind,0.122
12214,Switzerland,CHE,2019,0.302098575012,Wind,0.122
7925,Taiwan,TWN,1965,7.1833390800000005,Hydro,2.5860000000000003
7926,Taiwan,TWN,1966,7.391672580000002,Hydro,2.661
7927,Taiwan,TWN,1967,7.31667252,Hydro,2.634
7928,Taiwan,TWN,1968,10.73334192,Hydro,3.864
7929,Taiwan,TWN,1969,8.47778456,Hydro,3.052
7930,Taiwan,TWN,1970,7.9583397,Hydro,2.865
7931,Taiwan,TWN,1971,8.586117980000001,Hydro,3.091
7932,Taiwan,TWN,1972,10.100008080000002,Hydro,3.636
7933,Taiwan,TWN,1973,9.44167422,Hydro,3.399
7934,Taiwan,TWN,1974,13.069454900000002,Hydro,4.705
7935,Taiwan,TWN,1975,14.613900580000005,Hydro,5.261
7936,Taiwan,TWN,1976,11.89445396,Hydro,4.282
7937,Taiwan,TWN,1977,11.17500894,Hydro,4.023
7938,Taiwan,TWN,1978,13.794455480000002,Hydro,4.966
7939,Taiwan,TWN,1979,12.686121260000002,Hydro,4.567
7940,Taiwan,TWN,1980,8.12778428,Hydro,2.926
7941,Taiwan,TWN,1981,13.308343980000002,Hydro,4.791
7942,Taiwan,TWN,1982,13.281188958276005,Hydro,4.781224244
7943,Taiwan,TWN,1983,13.854872472778,Hydro,4.987750139
7944,Taiwan,TWN,1984,12.181404467338,Hydro,4.385302057
7945,Taiwan,TWN,1985,16.669818058066006,Hydro,6.00112974
7946,Taiwan,TWN,1986,17.027572788714,Hydro,6.129921331
7947,Taiwan,TWN,1987,15.302654186558001,Hydro,5.508951108
7948,Taiwan,TWN,1988,12.982970386368,Hydro,4.673865646
7949,Taiwan,TWN,1989,13.509608863234,Hydro,4.863455304
7950,Taiwan,TWN,1990,17.725513347066006,Hydro,6.3811797
7951,Taiwan,TWN,1991,10.704584396993999,Hydro,3.853647314
7952,Taiwan,TWN,1992,18.211105957762,Hydro,6.5559928560000005
7953,Taiwan,TWN,1993,11.413428852957999,Hydro,4.108831117
7954,Taiwan,TWN,1994,14.059803192277998,Hydro,5.061525136
7955,Taiwan,TWN,1995,13.442960754360001,Hydro,4.839462002
7956,Taiwan,TWN,1996,13.175161095676,Hydro,4.7430541580000005
7957,Taiwan,TWN,1997,14.570795823294,Hydro,5.245482336999999
7958,Taiwan,TWN,1998,17.22739572635,Hydro,6.201857491
7959,Taiwan,TWN,1999,14.030635391166001,Hydro,5.051024715
7960,Taiwan,TWN,2000,12.666622355511999,Hydro,4.559980352
7961,Taiwan,TWN,2001,14.04791123832,Hydro,5.090297833999999
7962,Taiwan,TWN,2002,7.619573595654,Hydro,2.778901093
7963,Taiwan,TWN,2003,8.267118558134,Hydro,3.03451643
7964,Taiwan,TWN,2004,8.689143340198001,Hydro,3.209869181
7965,Taiwan,TWN,2005,10.722281077818002,Hydro,3.986162463
7966,Taiwan,TWN,2006,10.927990409052,Hydro,4.088350767
7967,Taiwan,TWN,2007,11.734126331738,Hydro,4.417549905
7968,Taiwan,TWN,2008,11.364417147082,Hydro,4.305105175
7969,Taiwan,TWN,2009,9.833480089000002,Hydro,3.74828819
7970,Taiwan,TWN,2010,10.935549026210001,Hydro,4.194101306
7971,Taiwan,TWN,2011,10.365153292116002,Hydro,3.999726499
7972,Taiwan,TWN,2012,14.60341862717,Hydro,5.669557962000001
7973,Taiwan,TWN,2013,13.883915551568,Hydro,5.4228897210000016
7974,Taiwan,TWN,2014,10.988579624189999,Hydro,4.317861918
7975,Taiwan,TWN,2015,11.308414324502001,Hydro,4.470146125
7976,Taiwan,TWN,2016,16.502187090628,Hydro,6.562040858
7977,Taiwan,TWN,2017,13.617047838074,Hydro,5.446814787
7978,Taiwan,TWN,2018,11.105581384458002,Hydro,4.468359803
7979,Taiwan,TWN,2019,13.728709038514,Hydro,5.544223664
3635,Taiwan,TWN,1965,0.0,Solar,0.0
3636,Taiwan,TWN,1966,0.0,Solar,0.0
3637,Taiwan,TWN,1967,0.0,Solar,0.0
3638,Taiwan,TWN,1968,0.0,Solar,0.0
